grad,fls1,fls2,fls3,pointvalue1,pointvalue2,pointvalue3,pointvalue4,pointvalue5,pointvalue6,pointvalue7,pointvalue8,pointvalue9,pointvalue10,pointvalue11,pointvalue12,pointvalue13,pointvalue14,pointvalue15,pointvalue16,pointvalue17,pointvalue18,pointvalue19,pointvalue20,pointvalue21,pointvalue22,pointvalue23,pointvalue24,pointvalue25,pointvalue26,pointvalue27,pointvalue28,pointvalue29,pointvalue30,pointvalue31,pointvalue32,pointvalue33,pointvalue34,pointvalue35,pointvalue36,pointvalue37,pointvalue38,pointvalue39,pointvalue40,pointvalue41,pointvalue42,pointvalue43,pointvalue44,ProbabilityWeight-fls1,ProbabilityWeight-grad,ProbabilityWeight-fls2,ProbabilityWeight,ProbabilityWeight-fls3,PointProbability,prefix
0.0084562699,0.108595395,0.7589037548,0.8914674034,22.0765757639,22.6536179473,23.2493390439,23.8525719484,24.3490763856,24.8267409327,25.3191527779,25.8393483461,26.3492491911,26.8720125114,27.5630244112,28.029282731,34.2093033981,40.5575665605,47.4628534884,54.5200621255,61.677326511,68.7715434487,75.81107839,82.629231273,89.3227511669,95.3626173407,95.8034390972,97.8530916256,99.8969818189,101.855244262,103.805081154,105.73741916,107.752017398,109.678430317,111.568279226,113.429172071,114.997900289,115.466183318,116.959454934,118.386250894,119.910789344,121.444538216,122.667339797,123.895540287,125.307080694,126.840152592,128.385515192,129.944249776,1.0,1.0,1.0,1.0,1.0,1.0,158
0.1741228958,0.0858183443,0.2325100241,0.2056646613,22.0642675687,22.6554640892,23.2908000674,23.9647948021,24.5431506635,25.1191532857,25.7299221758,26.4016963303,27.085086179,27.8020697725,28.7745948354,29.5977487596,40.7881507825,52.6503196774,65.9058942841,79.8488200257,94.4831426152,109.559964106,125.00568664,140.39077692,155.793187976,169.910696482,173.419890388,190.559243753,207.228975638,222.936298169,238.114866094,252.663984831,266.854647104,279.676561822,291.523999616,302.300864786,310.791583788,316.143914449,331.52763578,344.533760119,365.512967297,391.301233298,414.45136008,435.130138303,453.818131514,470.650072654,485.641535347,499.034730802,1.0,1.0,1.0,1.0,1.0,1.0,161
0.1377864531,0.0752234981,0.1400041779,0.6178158049,22.0063246412,22.6266188794,23.2415493362,23.8814282213,24.4728770004,25.0154311003,25.6254966276,26.2363001183,26.880179641,27.535406929,28.4534098201,29.3588998089,41.5694249863,54.5757377516,69.039784433,84.082241672,99.653781746,115.381445842,131.106610182,146.4532744,161.468539804,175.048288414,179.065991364,198.684974609,217.730637214,235.560226279,252.028063308,266.48714483,279.941644142,292.473855634,304.807783845,317.017095463,327.48383402,331.254154357,342.718767943,352.56287579,361.917683097,372.552994169,383.42627441,393.685162915,403.336971221,412.531555594,421.212271191,429.24959405,1.0,1.0,1.0,1.0,1.0,1.0,160
0.1549478276,0.0957424548,0.431961929,0.805860377,22.0669579934,22.6523762473,23.2879323553,23.9573913891,24.5275347192,25.0887181039,25.6935026711,26.3491424662,27.0079986736,27.7102637625,28.6547091429,29.3652200329,38.9605423807,49.037289006,60.2761785659,72.0930630707,84.5043088717,97.3122957692,110.513703337,123.757691785,137.109066947,149.439958268,151.000905853,158.469055241,165.909602816,173.095085503,180.234519405,187.283950591,194.454769539,201.362832547,208.257040616,215.149758179,221.042322907,223.001185135,229.259987055,235.46210816,241.568274939,247.647466904,253.343175776,259.003832463,264.616067303,270.196269144,275.722900275,281.197808865,1.0,1.0,1.0,1.0,1.0,1.0,162
0.1457051788,0.1049225427,0.2489195727,0.1213214161,22.0798145704,22.6729086024,23.2980062237,23.9600507624,24.5304792131,25.0814351449,25.6750837671,26.3153491439,26.9659661743,27.6479052175,28.5728545206,29.2084405015,37.7458776273,46.6521448957,56.5440630587,66.9253573964,77.8089567359,89.0516997176,100.664382059,112.401078689,124.304515023,135.351556078,137.960467977,150.684466095,163.1745007,175.078713171,186.740619553,198.182078044,209.711026275,220.694611414,231.426507606,241.676362105,250.088498388,259.332508767,286.278989864,310.414361214,336.772117082,365.557089141,391.981070465,414.696536531,433.860923267,450.11775275,464.047505021,476.180421697,1.0,1.0,1.0,1.0,1.0,1.0,163
0.1008020721,0.1156840894,0.8040095804,0.3322458388,22.0591649454,22.6684038721,23.2707329303,23.9014297142,24.4612473864,24.9892736806,25.5497591792,26.1389651715,26.7539772583,27.3658367517,28.2158458262,28.7485156978,35.7955143141,43.0927959092,51.1211758533,59.493581762,68.213823119,77.1610192516,86.3120401979,95.5276608113,104.859814096,113.500505642,114.108762924,116.894851272,119.691356612,122.405587012,125.107228182,127.814480304,130.608472823,133.312955913,136.004060208,138.675148863,140.906159799,142.82956667,149.305179329,155.678790293,161.914479138,168.306397823,174.332834469,180.270430134,186.138917551,191.934375534,197.639180782,203.172049022,1.0,1.0,1.0,1.0,1.0,1.0,164
0.0638870768,0.0978719933,0.6470481009,0.1125074712,22.0476321632,22.6432602863,23.2413280382,23.8622086787,24.3939293183,24.913297817,25.4389460648,26.011701575,26.5971790875,27.1789765683,27.972356633,28.5508599027,36.309830426,44.4205079159,53.3340343735,62.5711880571,72.0975472025,81.7448433613,91.4547448824,101.017074524,110.52866804,119.171945246,119.904691406,123.329441877,126.75340704,130.053355183,133.324414994,136.550357349,139.877542989,143.081446239,146.298003139,149.557499271,152.362445841,156.062057977,168.845611593,181.631201048,193.745991996,205.97615706,217.42991638,228.509778236,239.072340671,249.120621155,258.708496372,267.799035512,1.0,1.0,1.0,1.0,1.0,1.0,165
0.1583475649,0.0892409617,0.1650761841,0.7779989958,22.0475861545,22.6641033817,23.2807913453,23.9404391572,24.5362995497,25.0901029671,25.703428922,26.3428103775,27.0193437414,27.7016364938,28.6625779539,29.4357722632,39.8595687607,50.8731837308,63.151210966,76.0458541314,89.5609132893,103.4878164,117.711011162,131.944765244,146.18788222,159.268627605,163.388647285,183.555878568,203.096545236,221.454587212,239.011188972,255.259483474,270.044860064,282.721069449,294.24217685,304.921290257,313.492629739,315.501751151,322.719224469,331.10693408,338.847247074,346.208144417,353.16141146,360.417774793,367.845692433,375.344265466,382.800532959,390.101027731,1.0,1.0,1.0,1.0,1.0,1.0,167
0.051240071,0.1164306177,0.570900834,0.6042057853,22.0558208906,22.6389607224,23.2389757684,23.8629930874,24.382716627,24.8804634428,25.399412189,25.958188787,26.517491572,27.0877241453,27.8564206344,28.3293232751,34.6454763128,41.1382253291,48.2405426042,55.5923807076,63.1707952272,70.8445819929,78.5886890872,86.2740163445,93.9723116925,101.038854714,101.71646853,104.883464545,108.031645536,111.098258214,114.141666089,117.1869535,120.319321955,123.384667415,126.487108802,129.604698293,132.288296311,133.420559643,136.994968092,140.390794363,143.973495182,147.769151585,151.383195811,154.892395683,158.264995343,161.532442253,164.724670654,167.901729106,1.0,1.0,1.0,1.0,1.0,1.0,169
0.097242994,0.0806273918,0.5238619974,0.4705301079,22.0712783579,22.6610475943,23.274431017,23.915270786,24.4615926223,24.9872089879,25.5459376013,26.1437716198,26.7478290143,27.3727225135,28.2183951622,28.9827391612,39.3562220236,50.3282869861,62.4707022164,75.0432991758,87.9805445927,101.009637712,114.036745698,126.743177193,139.210803134,150.467013782,151.683484468,157.403471832,163.032478449,168.41833819,173.728152452,178.957986987,184.235869822,189.276371323,194.263772671,199.200845954,203.394350978,205.720961152,213.341798493,220.739811883,227.883612078,235.206182925,242.079556472,248.75510856,255.260119004,261.519172774,267.463966808,273.102261892,1.0,1.0,1.0,1.0,1.0,1.0,166
0.1651509791,0.1129687232,0.8903214586,0.3292431933,22.0621105135,22.6741833015,23.2977180666,23.9550079117,24.5468293608,25.1154386936,25.7285062803,26.3775570432,27.0541955711,27.747871174,28.7055738537,29.3254147707,37.5516852845,46.1247376264,55.6295170765,65.6095547741,76.0965716532,86.9531695305,98.20499013,109.637400924,121.314353332,132.21310561,132.898536084,136.03845507,139.215967146,142.294476698,145.358551227,148.39430562,151.539016641,154.599392258,157.669765214,160.770528797,163.378424808,165.556849778,173.03497218,180.702400288,188.015994014,195.412733691,202.423224469,209.474483176,216.5767864,223.697823584,230.785771026,237.715002902,1.0,1.0,1.0,1.0,1.0,1.0,170
0.1327394049,0.0880043374,0.6724454077,0.4459245035,22.0571469098,22.6504371673,23.2717559808,23.9264974896,24.4898215123,25.0329412611,25.617527855,26.2431715246,26.8816655886,27.5425022906,28.4456790773,29.1936917095,39.3159024094,49.9946207514,61.8757130484,74.2983581137,87.2458305548,100.50142637,113.995205648,127.391094183,140.735638688,152.928211513,153.919993562,158.500535196,163.057042836,167.460642125,171.852009394,176.250959044,180.722497381,185.003344058,189.271136451,193.560086364,197.240109393,199.560118615,207.303794329,214.995944567,222.453593841,230.056065315,237.156378765,244.133757916,251.006518313,257.654196974,264.029447291,270.178845755,1.0,1.0,1.0,1.0,1.0,1.0,168
0.110552786,0.1122949356,0.1540863583,0.6144313119,22.0580435133,22.6723387927,23.276223402,23.9045883884,24.470940081,25.00102911,25.5708759295,26.158705856,26.7758404548,27.3896712251,28.2457505054,28.8113290422,36.2630026993,43.9976079358,52.5270368123,61.4206960977,70.6849614549,80.2006590425,89.9669321332,99.8077895272,109.754432815,118.952006945,122.312161271,138.855309333,154.939565991,170.059571051,184.712706965,198.63120574,211.68026392,222.956455181,233.062890196,242.118979433,249.104215756,251.101274301,257.799600169,264.695795534,271.087544648,277.53163801,283.459308441,289.688191096,296.463804361,303.632182502,310.883841993,317.964839983,1.0,1.0,1.0,1.0,1.0,1.0,171
0.1718485516,0.1058581146,0.2806106471,0.4636131934,22.0507479209,22.6546584775,23.2824029182,23.9480592721,24.5353767154,25.1086387689,25.7211741078,26.3825088118,27.067466975,27.7723588672,28.7427464246,29.4045955966,38.2719118031,47.5496020461,57.8619421322,68.7044976829,80.1079591624,91.940575793,104.217042336,116.678855912,129.387312577,141.210667759,143.684654455,155.742748284,167.673912056,179.103173159,190.337346633,201.346637571,212.477519074,223.076290906,233.489608548,243.656999412,252.177820602,256.299951141,269.553879224,282.322640478,294.438438082,305.753441908,315.783965825,325.378706879,334.438038124,343.019245772,351.197457939,358.991485357,1.0,1.0,1.0,1.0,1.0,1.0,172
0.1543563807,0.0894041415,0.8408707234,0.7096468022,22.0623815343,22.654194657,23.2846277302,23.9476724999,24.5191285317,25.0771878949,25.6786017428,26.3246009337,26.9808380299,27.6695728056,28.604917505,29.3725770008,39.749904039,50.699356438,62.8988033011,75.6740128553,89.0225886369,102.726870592,116.752866345,130.727928111,144.71126953,157.536504995,158.399492908,162.356510442,166.306881318,170.124165041,173.941339336,177.754839015,181.684204607,185.490193581,189.297512751,193.110910726,196.34657218,197.600382943,201.523577551,205.269076551,209.001511721,212.962701096,216.761456567,220.438197991,224.061715716,227.699577568,231.346129525,234.993016024,1.0,1.0,1.0,1.0,1.0,1.0,174
0.1864580516,0.0876710898,0.2781463578,0.403440881,22.0506259906,22.658365349,23.2891524872,23.9618926632,24.5588174673,25.1438236492,25.768904852,26.4461049118,27.1534160547,27.8763755939,28.8791434807,29.7027074167,40.8580763514,52.6941231485,65.9349026949,79.9079287773,94.6336636072,109.868008887,125.50195882,141.137252556,156.841718951,171.273322924,174.347997202,189.310104105,203.965881967,217.867201177,231.392240572,244.517365832,257.63041694,269.894541834,281.641236118,292.685463521,301.61713855,305.34405957,316.851412536,327.256640594,336.326134791,345.32564197,353.569006533,361.893235722,370.878607648,380.344762131,389.947438817,399.606178452,1.0,1.0,1.0,1.0,1.0,1.0,173
0.0868684844,0.0720619006,0.8588338876,0.1428029221,22.031236087,22.6111864706,23.2314529903,23.8673583193,24.4032058053,24.9190818302,25.4785793348,26.0634272814,26.6418456693,27.2575085144,28.078601916,28.9258258261,40.4457111617,52.6825060755,66.2171509732,80.1483217227,94.3690194981,108.491414922,122.418953587,135.771031366,148.674580421,160.208499375,160.942709709,164.289113406,167.587728725,170.729987814,173.850887419,176.904176164,179.989354997,182.913748276,185.740536824,188.4655199,190.698240798,193.763749277,204.149267572,213.874718915,223.635995682,233.619657404,242.741823045,251.757449467,260.713914442,269.374763808,277.551504108,285.281103938,1.0,1.0,1.0,1.0,1.0,1.0,175
0.1390950095,0.0812698041,0.6460536585,0.4975874837,22.0441690104,22.6408246482,23.2637284342,23.9175915509,24.4866008804,25.0337750104,25.6261590252,26.2543806713,26.897213253,27.5638939674,28.4760456474,29.2995902371,40.4630763641,52.3012733512,65.4896186018,79.2718056999,93.6198216151,108.251812247,123.063257035,137.662595006,152.106205103,165.239822184,166.360418782,171.556599813,176.714171135,181.672225906,186.592304289,191.470211617,196.417365899,201.152133967,205.856435347,210.566846027,214.590886333,216.879136362,224.487045359,231.965121177,239.220118226,246.593383979,253.624966453,260.621698423,267.479722578,274.087294718,280.437909799,286.585282378,1.0,1.0,1.0,1.0,1.0,1.0,176
0.111643609,0.0850008804,0.5031249235,0.4446343296,22.068774336,22.6608574403,23.2763074651,23.9223880347,24.475437477,25.01141782,25.5779964624,26.1894924799,26.8108665758,27.4510186304,28.3207368431,29.0649969152,39.1536005614,49.8101583234,61.6270563718,73.9229439393,86.6570324932,99.5898433094,112.637240622,125.477589673,138.183478316,149.723494334,151.01631987,157.1096833,163.118956247,168.878056823,174.576823883,180.225495637,185.954899098,191.431187564,196.862753602,202.263100751,206.865696133,209.549187504,218.417277136,227.137857772,235.572179199,244.082136098,251.977717928,259.56730693,266.844685102,273.762884134,280.315789634,286.550137847,1.0,1.0,1.0,1.0,1.0,1.0,177
0.0221931662,0.0888652879,0.4296590412,0.8084041027,22.0260832409,22.6284535935,23.213146819,23.812633684,24.3362733167,24.8228987849,25.331001104,25.8561083692,26.3966696286,26.9259652968,27.6551220072,28.250397427,36.1978224945,44.5107825987,53.5792860398,62.8242314055,72.1609598451,81.3909125816,90.4461450155,99.1723549939,107.634099955,115.188421374,116.136984919,120.594434466,124.973964015,129.1260423,133.159262202,137.149662338,141.242256533,145.165290673,149.036320091,152.853242656,156.090678784,157.099447881,160.228018894,163.317796052,166.371872357,169.243542743,172.150146495,175.169625712,177.983346079,180.542204946,182.985566775,185.360649195,1.0,1.0,1.0,1.0,1.0,1.0,178
0.1547021372,0.0897691417,0.5625947933,0.2269037883,22.0518356116,22.6496806242,23.2781976141,23.9405745857,24.5189702859,25.0789214563,25.6856975609,26.3326743541,26.9959222932,27.6866855995,28.6319111536,29.3968432183,39.7207091547,50.6172563604,62.7710421141,75.5297934653,88.8989355337,102.655461835,116.747049339,130.810684691,144.896181456,157.830600649,159.10082597,165.057437287,170.976034014,176.67525405,182.344891401,187.953802241,193.658321199,199.162215608,204.672677496,210.211964112,214.946168644,219.158751795,233.430058972,247.275333013,260.999419587,274.606464623,287.01711976,298.774725341,309.734991602,320.012231567,329.771110712,339.123501388,1.0,1.0,1.0,1.0,1.0,1.0,179
0.0413862713,0.1055521919,0.3161807937,0.8485002656,22.0436346107,22.6637659142,23.2454071466,23.8395815817,24.3822010689,24.8793790616,25.4025439776,25.9300233275,26.4878981162,27.0226746694,27.7727225527,28.2966012315,35.1463985686,42.2496889144,50.0136361284,58.0155050419,66.2276606758,74.5092722421,82.8180918699,91.0125733306,99.1211152697,106.485437853,107.786488088,114.024621086,120.188605959,126.032097663,131.715856161,137.257305684,142.876859115,148.222050877,153.461379299,158.608562557,162.945564723,164.368486019,168.810435436,173.118239803,177.123168446,180.920885017,184.571796726,188.228573277,191.741892936,195.067167042,198.278668103,201.303312412,1.0,1.0,1.0,1.0,1.0,1.0,181
0.1296952585,0.0980719313,0.7687480252,0.7915040303,22.0668399659,22.6572274809,23.2799137289,23.9348435189,24.4951600606,25.0382244861,25.6207017616,26.2465053282,26.8815241449,27.5426360779,28.4411328616,29.1059412385,38.0562714384,47.4291437667,57.8381893031,68.7300245092,80.1064170786,91.8045026187,103.810856306,115.839596319,127.940601161,139.085473426,139.881184941,143.536179259,147.177512026,150.706329608,154.228454267,157.753948236,161.366492045,164.857775063,168.358832023,171.88139793,174.891254334,175.950317118,179.250245679,182.442425458,185.705469066,189.092389111,192.311725764,195.441059308,198.505524897,201.556258308,204.599142941,207.625223653,1.0,1.0,1.0,1.0,1.0,1.0,182
0.019650594,0.097691313,0.3348494852,0.3692840425,22.0511962042,22.6564123506,23.2362207337,23.8309142772,24.3518579553,24.8339249747,25.3334718444,25.8494490287,26.3837870288,26.8994236099,27.6129996243,28.1481981574,35.2456220588,42.625091028,50.661669911,58.8726515087,67.1945893912,75.4732094802,83.64374648,91.5730187475,99.306998836,106.235206675,107.39627839,112.920871666,118.309520537,123.39794775,128.347624994,133.147681391,137.904452076,142.366772591,146.726833555,150.998822942,154.598535994,156.688659585,163.480701731,170.009267628,176.100728894,181.762261489,186.723195875,191.395655158,195.80123833,199.851976657,203.557852276,206.938256727,1.0,1.0,1.0,1.0,1.0,1.0,180
0.1181061408,0.0701802667,0.2549226302,0.5179848276,22.0736417635,22.6658516224,23.2841352791,23.9321198838,24.4889261943,25.0233456789,25.5979673228,26.2099720412,26.8307663832,27.4761148766,28.3521900679,29.275281815,41.8993246082,55.3811434245,70.3386702714,85.8303914914,101.750365968,117.667069617,133.385785531,148.518253793,163.195599296,176.342496741,179.197003674,192.998377424,206.257534985,218.637886243,230.5392732,241.83241473,252.554956245,261.995530068,270.550058226,278.229930183,284.185845628,285.966325851,291.605788164,297.079551264,301.859938802,306.686222762,311.778579665,318.038017296,325.554777652,333.615648114,341.619785917,349.400350884,1.0,1.0,1.0,1.0,1.0,1.0,184
0.1838221682,0.0875785144,0.2070156319,0.3433150168,22.0280847981,22.6360789391,23.2566247314,23.9293584812,24.5173300591,25.1104780407,25.7111233058,26.3957361712,27.1177111406,27.8322879313,28.8319765521,29.6456835384,40.7627571613,52.5912425736,65.7945246585,79.7260890378,94.3974920822,109.6021688,125.167680049,140.726136587,156.375146348,170.708141034,174.634360132,193.86134599,212.541096328,230.136780391,247.10144862,263.079562683,278.071525433,291.120947706,302.983558422,313.853672863,322.520153359,326.034812901,336.99633194,346.953671339,357.580520864,371.367457151,386.94723495,403.226940589,419.307796143,434.715498877,449.291272612,463.03277633,1.0,1.0,1.0,1.0,1.0,1.0,185
0.0896956921,0.1197872667,0.4549900139,0.8040464402,22.0372894298,22.6285914424,23.2356355772,23.8728745541,24.4159865055,24.936891162,25.485616323,26.0772244974,26.6776748236,27.2917476943,28.1268842766,28.627416227,35.3105577319,42.2025580825,49.7663289984,57.6369666678,65.8071775652,74.1411522005,82.6193337021,91.1191063123,99.7176483028,107.684190507,108.67957044,113.409227196,118.107496183,122.660115421,127.166114993,131.647092252,136.228367646,140.682962432,145.156510249,149.623232675,153.439300242,154.692700691,158.543534585,162.136182003,165.996047738,170.103748854,174.002448318,177.875471,181.733006828,185.522775308,189.239381903,192.986110519,1.0,1.0,1.0,1.0,1.0,1.0,183
0.1299186519,0.1085567281,0.5176774133,0.1134717602,22.0629646875,22.6560319796,23.2757344029,23.9260056974,24.4840978644,25.0389240842,25.6121277773,26.2432751668,26.8851854004,27.5460352233,28.4407812051,29.0382506748,37.0519639274,45.4129350406,54.6613295888,64.3466075494,74.4752479148,84.8905154509,95.5938714208,106.348107723,117.263631057,127.369674832,128.457560403,133.629321215,138.78155744,143.746087005,148.696655456,153.622974167,158.713359124,163.610075742,168.477684878,173.336699485,177.461961058,183.24006107,203.185377417,222.686571372,241.314953325,260.386480978,278.272824333,295.51094723,311.866334064,327.356204323,342.017193281,355.761827077,1.0,1.0,1.0,1.0,1.0,1.0,187
0.1300085496,0.0727289135,0.4352785776,0.3097888762,22.073077916,22.6569998042,23.2813062917,23.9373394796,24.4897697954,25.0370951549,25.6110576227,26.241870928,26.8750160309,27.5386359001,28.429986263,29.3396944807,41.8088100254,55.1173451175,69.9028079873,85.2583222057,101.097716939,117.028707183,132.881793954,148.226072018,163.203280939,176.661293895,178.402105682,186.706455077,194.860930408,202.642700249,210.276257516,217.722945646,225.269292624,232.516202733,239.694208744,246.749863831,252.706183815,255.896700593,266.364740378,276.645297719,285.802787198,294.682956436,302.725618281,310.669035398,318.83728938,326.991769212,334.856286985,342.459273003,1.0,1.0,1.0,1.0,1.0,1.0,188
0.14013466,0.0998528917,0.1441535173,0.1169150969,22.0746480332,22.6539927738,23.2761540375,23.942133944,24.489814654,25.0570136059,25.6171405636,26.2753418942,26.9365885478,27.6187195752,28.5319931584,29.1862596557,38.132592714,47.5343804704,57.9519054364,68.8746666416,80.291564347,92.0550511674,104.127434862,116.231135155,128.495319259,139.785349679,143.808724216,163.645479954,182.88318537,200.95374895,218.267325796,234.265096175,248.626718135,260.632551837,271.560118989,282.011672872,290.688441943,302.407405526,343.01622161,388.742078925,424.791195452,452.437771654,472.850848509,488.538877599,500.939203862,511.126699959,519.666691094,527.002330066,1.0,1.0,1.0,1.0,1.0,1.0,189
0.1423472709,0.1021888433,0.711982661,0.7809479551,22.0642691177,22.6588724104,23.2832958989,23.9421380676,24.5117188297,25.0640583524,25.6566838623,26.2943764446,26.9447902795,27.6217003886,28.5436487556,29.1955063672,37.9528272876,47.1116088605,57.2836005324,67.9482444452,79.1180431096,90.6367927882,102.500120155,114.44117093,126.514688524,137.684703179,138.563528033,142.634830695,146.693738706,150.623410781,154.543145048,158.466558122,162.485534846,166.363234712,170.245398979,174.15064934,177.483658482,178.616894451,182.205432859,185.764726979,189.319034538,193.020653103,196.573823912,200.091912442,203.584727752,207.070687076,210.548552437,214.005332553,1.0,1.0,1.0,1.0,1.0,1.0,186
0.1594625676,0.0720339877,0.8377729194,0.4762558815,22.2310375177,22.8478332319,23.4644196896,24.1251202523,24.7179390411,25.2737542302,25.8784226446,26.5170847443,27.1903401926,27.8687611655,28.8139413555,29.7892158972,43.0858604454,57.3157741405,73.175070245,89.7273924876,106.904785131,124.318368302,141.714699195,158.671456501,175.259837301,190.206261943,191.202329438,195.718052043,200.2072039,204.561457708,208.889763686,213.198589115,217.592308586,221.871005965,226.181625857,230.509509985,234.196848892,236.228640679,242.94448857,249.829651305,256.597661865,263.308031967,269.924171465,276.593204319,283.052374175,289.278130232,295.378238219,301.452290172,1.0,1.0,1.0,1.0,1.0,1.0,190
0.1153228193,0.1139921015,0.6039428147,0.418989265,22.0660456273,22.6658005857,23.2783338572,23.9218042754,24.4830150278,25.0133887695,25.587155654,26.1912656987,26.8121780624,27.4476015535,28.320524847,28.8794661668,36.3137159543,44.0144360541,52.5099711994,61.3711489411,70.6000631716,80.0692612679,89.78155624,99.5762012016,109.49809179,118.704604338,119.562630213,123.565374391,127.553770726,131.417797921,135.261015281,139.111483478,143.031339158,146.794480906,150.523455564,154.216555845,157.327128424,159.482071984,166.731278777,173.879579567,180.983558785,188.145737226,194.805523848,201.472675066,208.156899332,214.768353452,221.243743264,227.542888048,1.0,1.0,1.0,1.0,1.0,1.0,192
0.1920480533,0.1048864506,0.1398040859,0.5241138915,22.1717394342,22.76286675,23.4075023752,24.0900199929,24.6762436915,25.268506314,25.8935022787,26.5846433998,27.2850180048,28.0272751739,29.0251327985,29.7179285704,39.0289426167,48.7849096228,59.6521846271,71.0916634329,83.1336908585,95.6262303258,108.63660794,121.830811607,135.323066648,147.893784049,152.628439471,176.055535511,198.898103879,220.411633261,241.104505017,260.38982529,278.288541115,293.726139052,307.755064375,320.804114333,331.372192016,334.299585505,344.015332366,353.787168883,363.207769045,373.607170008,385.517680042,399.281956782,413.392184414,426.929077657,439.670433144,451.618726198,1.0,1.0,1.0,1.0,1.0,1.0,191
0.1172636594,0.0772930843,0.6473295072,0.7585542311,22.0502502133,22.6382573074,23.2588630355,23.905817297,24.4579324583,24.9941484659,25.5665759956,26.1793678619,26.7964077997,27.4421155286,28.3131726409,29.1484368961,40.5113996801,52.5791550203,65.983867994,79.9123435736,94.3038672384,108.836364144,123.397087476,137.587237162,151.496545407,164.047964285,165.099399886,169.97824154,174.803007396,179.430494601,184.030288341,188.589694141,193.230416691,197.683083938,202.10558572,206.514529687,210.26405157,211.624202109,216.043696797,220.353559839,224.530285301,228.864783228,233.111178841,237.265970185,241.250599373,245.119659848,248.919532268,252.701345344,1.0,1.0,1.0,1.0,1.0,1.0,193
0.1978804686,0.0843431493,0.463642893,0.6670276986,22.0412410167,22.6449251437,23.2818786405,23.9607131633,24.5613663511,25.1490047257,25.7847824109,26.4713477212,27.1819682574,27.9220064973,28.9403471453,29.8205158042,41.7803996744,54.5001510682,68.7527358718,83.7990715281,99.6568486985,116.025183212,132.776476829,149.46426758,166.157924148,181.475170546,183.305942304,192.028807668,200.704402815,209.057756716,217.322861962,225.508765524,233.88734135,241.957597502,249.967216681,257.895469925,264.604676849,267.368165957,276.233969755,284.982236451,293.621291505,302.559758104,310.925000526,319.052359656,326.959574581,334.636954165,342.079150152,349.29521248,1.0,1.0,1.0,1.0,1.0,1.0,194
0.1736280483,0.0898311841,0.1459252195,0.3766175856,22.0426148944,22.6370341579,23.2641769743,23.9372949011,24.5126320548,25.0937785622,25.6903745291,26.3658735162,27.0615567158,27.7714694268,28.7453246243,29.5277210611,40.2007942196,51.5112053163,64.1267844767,77.4054321564,91.3553753387,105.781557919,120.580729703,135.376861628,150.259393933,163.91042497,168.378386253,190.363661579,211.731704495,231.826841603,250.897889696,268.386911991,284.56583945,298.709634255,311.76414851,324.004548204,334.024954381,338.604557249,353.071832866,367.340178431,383.649181171,402.363967214,420.377157526,437.114012532,452.396528204,466.403977413,479.242560613,491.039775034,1.0,1.0,1.0,1.0,1.0,1.0,195
0.0176209125,0.1086033806,0.773306493,0.6172036718,22.0674255506,22.6531872011,23.2448464166,23.8481712947,24.3539273492,24.8359048179,25.3329879222,25.8568910135,26.3806696642,26.9064021307,27.6134404265,28.0882612595,34.3805427488,40.8601332559,47.9218483237,55.1698087139,62.560185017,69.9424479013,77.2964661459,84.4668481498,91.5325380865,97.9211542951,98.375323994,100.464622199,102.548357787,104.552004253,106.538783793,108.510427271,110.562005365,112.539476215,114.496873299,116.433252272,118.069541935,118.77165061,121.028089685,123.100831644,125.273376537,127.643705486,129.791375474,131.842814258,133.944082357,136.104019044,138.272579251,140.438323834,1.0,1.0,1.0,1.0,1.0,1.0,196
0.1985614783,0.0817672785,0.521326196,0.6264711365,22.0294888028,22.6368985782,23.2727956995,23.9487047161,24.5528592789,25.1384151234,25.7777421765,26.4597411388,27.1685330043,27.9053981367,28.9231484407,29.8361883279,42.2376184224,55.4485825645,70.2553304324,85.875603786,102.322150631,119.263483511,136.551554616,153.721932811,170.83835143,186.509642859,188.177859307,196.055426236,203.88227974,211.412311274,218.881735413,226.282864673,233.846216428,241.134665877,248.374544895,255.56826622,261.663628677,264.324943695,273.019559598,281.691003474,290.02399353,298.478850905,306.474935718,314.36793304,322.153391375,329.766728377,337.158724679,344.298251651,1.0,1.0,1.0,1.0,1.0,1.0,197
0.1419261794,0.0882648042,0.4229813422,0.3597864002,22.0590057072,22.6588443861,23.2782914069,23.9336228501,24.5045949748,25.057956046,25.6460575897,26.2809468922,26.9350524407,27.604807584,28.5245591732,29.2813822955,39.5235151234,50.346735037,62.395442153,75.0207313145,88.2152935543,101.765684752,115.585594511,129.33250936,143.056004008,155.604939512,157.270588881,165.189052204,172.997568148,180.477608384,187.867376094,195.151752419,202.510022937,209.552867346,216.5601846,223.543870798,229.50395054,233.208174979,245.460611373,257.287766401,268.682775695,279.876995788,290.064197698,299.546454784,308.249622797,316.28924905,323.821467062,330.972269591,1.0,1.0,1.0,1.0,1.0,1.0,198
